name,teamName,age,it,sp,st,en,du,di,sk,pa,pc,df,sc,ex,ld
Corey Perry,Toronto,34,71,73,77,79,70,63,73,77,77,73,76,91,87
Marcus Kruger,Toronto,29,69,72,71,73,69,68,73,72,68,72,64,61,54
Sergei Bobrovsky,Toronto,31,89,91,88,90,85,80,92,87,91,0,0,55,55
Scott Wedgewood,Toronto,27,74,77,76,76,75,74,73,75,78,3,3,30,32
Christian Folin,Toronto,29,75,68,76,73,67,68,71,70,66,74,64,43,39
Josh Leivo,Toronto,26,68,71,73,74,64,68,71,73,74,68,71,35,33
Hunter Smith,Toronto,24,69,55,77,71,67,61,59,60,62,60,55,27,31
Beau Starrett,Toronto,24,73,68,74,67,66,71,73,67,69,66,68,27,25
Kari Lehtonen,Toronto,36,79,78,79,79,62,76,78,77,77,0,0,60,58
James van Riemsdyk,Toronto,30,68,72,76,79,74,69,72,77,79,68,80,69,63
Patric Hornqvist,Toronto,33,79,78,66,78,71,68,78,76,77,70,76,72,65
Lars Eller,Toronto,30,72,75,74,77,80,67,76,75,75,77,72,69,62
Jake Chelios,Toronto,29,69,68,69,69,61,70,63,60,59,69,62,28,25
Slater Koekkoek,Toronto,26,68,71,70,70,64,68,68,68,65,74,68,39,35
Aaron Dell,Toronto,30,79,81,80,78,75,73,78,80,81,3,0,31,30
Tomas Hertl,Toronto,26,74,74,73,81,69,73,76,78,81,70,78,50,47
Scott Darling,Toronto,31,78,83,83,76,73,75,79,75,81,0,0,35,34
Artem Anisimov,Toronto,31,66,76,73,79,70,73,76,76,74,70,75,71,64
Travis Sanheim,Toronto,23,66,72,74,78,68,73,73,76,78,76,72,32,31
Tristian Jarry,Toronto,24,78,81,79,77,75,70,82,81,81,1,1,27,26
Mark Letestu,Toronto,35,67,72,69,75,69,77,72,74,72,68,71,69,60
Dennis Seidenberg,Toronto,38,75,71,75,78,70,71,71,73,71,76,65,88,77
Chad Ruhwedel,Toronto,29,69,67,67,73,65,74,69,67,66,72,67,37,36
Josh Jooris,Toronto,29,68,73,69,71,67,68,72,70,66,67,66,44,43
Blake Comeau,Toronto,34,77,74,74,77,76,66,74,74,71,65,69,77,69
Jakub Forsbacka,Toronto,23,63,73,71,71,63,73,69,69,63,68,66,25,25
Mirco Mueller,Toronto,25,69,68,75,75,64,73,68,72,67,72,62,34,35
Jake Walman,Toronto,24,65,71,61,66,67,70,72,64,69,66,57,27,27
Anthony Duclair,Toronto,24,67,72,72,74,67,69,76,74,72,69,73,43,40
John Moore,Toronto,29,71,76,75,79,70,70,76,72,70,74,74,59,54
Marco Scandella,Toronto,30,70,72,76,80,70,71,72,72,70,76,71,60,54
Vladislav Kamenev,Toronto,23,67,68,73,70,60,65,70,70,67,65,66,32,32
Sebastian Aho,Toronto,24,64,69,69,70,62,70,64,70,66,65,68,38,36
Austin Wagner,Toronto,22,73,74,69,70,67,69,75,73,66,69,72,25,26
T.J. Oshie,Toronto,33,77,76,71,81,71,69,76,79,81,70,79,73,66
Mark Jankowski,Toronto,25,68,75,77,74,67,70,75,73,71,72,73,34,33
Henrik Borgstrom,Toronto,22,64,70,72,73,63,70,63,74,74,71,71,33,31
Brandon Tanev,Toronto,28,83,71,73,74,69,67,71,72,67,69,69,38,35
Gustav Nyquist,Toronto,30,67,79,68,80,78,74,79,78,80,70,75,57,52
Kevin Shattenkirk,Toronto,31,72,76,70,80,70,69,77,81,81,75,73,64,59
Mark Stone,Toronto,27,76,76,80,83,69,73,76,83,85,80,80,50,51
Ville Pokka,Vancouver,26,66,70,71,73,73,70,71,66,65,66,70,29,28
Cal Clutterbuck,Vancouver,32,82,73,76,74,71,64,73,73,70,71,69,76,74
Jason Zucker,Vancouver,28,71,79,69,78,78,70,78,76,78,72,77,52,47
Mike Smith,Vancouver,38,83,85,86,82,70,70,84,78,85,0,0,55,53
Adam Tambellini,Vancouver,25,66,68,70,71,71,71,67,65,68,64,66,29,27
Chris Tanev,Vancouver,30,67,76,73,80,67,78,76,74,70,80,67,56,51
Alex DeBrincat,Vancouver,22,66,78,63,78,75,75,78,78,81,69,81,34,33
Jamie McGinn,Vancouver,31,70,74,73,73,67,68,74,72,71,72,71,69,62
Remi Elie,Vancouver,24,69,70,71,70,64,70,70,70,64,69,63,36,34
Stanislav Galiev,Vancouver,28,66,71,69,70,61,70,71,70,68,70,63,30,31
Jay Beagle,Vancouver,34,69,70,77,74,71,69,72,73,69,73,68,62,55
"Cristoval ""Boo"" Nieves",Vancouver,26,70,67,70,67,68,68,67,68,64,68,68,30,29
Nicolas Aube-Kubel,Vancouver,23,69,70,70,66,60,70,71,60,62,70,60,30,30
Joe Pavelski,Vancouver,35,74,69,69,82,81,71,69,80,85,68,82,87,88
Calvin Pickard,Vancouver,27,80,80,81,76,76,82,80,79,80,0,0,31,31
Mike Green,Vancouver,34,71,77,70,81,69,68,76,76,76,71,75,82,73
Charlie Coyle,Vancouver,28,72,73,78,79,74,70,74,78,75,70,72,56,52
Laurent Dauphin,Vancouver,24,70,73,70,70,60,65,72,64,59,65,66,28,28
P.K. Subban,Vancouver,30,75,79,74,84,70,65,79,82,83,77,77,68,61
Jeremy Roy,Vancouver,22,65,67,69,69,68,65,68,69,71,69,69,29,27
JT Compher,Vancouver,24,69,76,70,78,66,70,76,73,69,67,73,35,34
Adin Hill,Vancouver,23,71,79,73,70,68,69,74,74,74,0,2,27,27
John Quenneville,Vancouver,23,69,71,71,70,60,70,70,69,65,70,65,34,33
Drew Stafford,Vancouver,34,67,73,74,75,68,69,73,73,71,69,70,81,73
Paul Stastny,Vancouver,34,67,76,72,80,70,69,75,80,80,71,73,83,75
Juho Lammikko,Vancouver,24,69,67,72,70,65,70,71,70,66,62,60,27,26
Joel Armia,Vancouver,26,72,72,74,75,68,71,71,73,71,68,71,42,39
Dustin Byfuglien,Vancouver,34,84,66,88,84,70,63,69,83,84,78,77,84,80
Tyler Biggs,Vancouver,26,67,64,69,70,68,66,67,68,69,65,67,29,31
Jason Garrison,Vancouver,35,69,69,76,77,68,71,69,70,67,73,66,66,59
Dane Fox,Vancouver,26,72,66,70,64,63,61,65,64,64,64,67,28,28
Scott Mayfield,Vancouver,27,75,66,72,78,66,63,68,75,71,71,69,35,33
Daniel Altshuller,Vancouver,25,68,76,72,74,76,79,82,76,76,1,2,29,28
Cole Cassels,Vancouver,24,68,70,68,71,70,65,68,71,69,69,65,25,25
Dominic Turgeon,Vancouver,24,69,67,73,69,60,70,67,60,59,65,60,32,31
Mantas Armalis,Vancouver,27,71,73,70,71,75,77,78,74,72,1,1,28,27
Anthony Bitetto,Vancouver,29,70,68,72,68,65,63,72,67,66,70,61,37,34
James Neal,Vancouver,32,70,71,76,79,71,66,71,75,77,70,76,75,68
Michael Matheson,Vancouver,26,75,76,74,79,75,68,77,76,75,74,75,30,28
Lawson Crouse,Vancouver,22,80,72,76,74,66,63,71,71,67,70,68,34,33
Vinnie Hinostroza,Vancouver,25,68,72,70,75,66,72,75,76,77,69,71,36,37
Petr Straka,Vancouver,27,69,69,67,69,61,70,70,69,69,66,60,36,32
Brett Kulak,Vancouver,26,70,70,73,73,66,68,71,70,72,71,67,37,34
Justin Schultz,Washington,29,67,75,68,79,68,77,75,80,82,74,73,56,51
Keith Yandle,Washington,33,68,80,70,83,83,69,80,85,82,74,73,83,80
Alex Pietrangelo,Washington,30,72,77,79,85,74,76,77,81,82,84,78,70,73
Deryk Engelland,Washington,37,76,70,79,79,77,64,70,73,69,78,68,66,65
Valtteri Filppula,Washington,36,66,74,70,79,77,72,74,76,75,73,72,87,83
Dwight King,Washington,30,70,68,77,76,77,72,70,70,66,68,70,34,35
Matt Stajan,Washington,36,70,70,65,73,74,67,71,73,70,68,67,93,84
Taylor Hall,Washington,28,72,86,76,81,68,69,86,85,86,69,79,64,63
Zach Parise,Washington,35,71,79,67,81,71,71,80,78,79,70,79,87,83
Markus Hannikainen,Washington,26,68,69,71,68,64,73,70,66,61,68,66,34,33
Andrei Vasilevskiy,Washington,25,88,94,90,86,79,87,93,89,91,0,0,40,41
Markus Nutivaara,Washington,25,66,74,73,75,70,78,75,74,72,77,71,37,36
Daniel Winnik,Washington,35,68,73,75,75,77,68,73,74,69,72,68,81,73
Zdeno Chara,Washington,43,78,65,88,83,73,66,66,75,77,80,75,99,99
Matthew Benning,Washington,25,73,69,71,75,70,68,72,74,73,73,71,30,28
Brock Boeser,Washington,23,65,75,72,81,65,75,75,79,81,69,81,34,32
Nikita Kucherov,Washington,26,69,83,71,83,76,69,83,92,93,72,88,52,49
Nikita Tryamkin,Washington,25,79,69,77,76,68,63,73,69,69,70,66,30,29
Vadim Shipachev,Washington,33,67,70,69,73,73,66,73,76,73,66,69,30,29
Ryan Getzlaf,Washington,34,82,70,83,84,70,67,70,89,87,73,74,89,90
Stephen Johns,Washington,27,81,70,75,78,69,68,71,68,69,72,73,39,37
Milan Lucic,Washington,31,81,67,84,77,80,60,68,75,76,69,71,82,79
Peter Holland,Washington,29,69,72,70,73,66,68,73,72,71,70,67,51,44
Jerome Gauthier-Leduc,Washington,27,68,66,68,66,68,68,65,66,64,65,64,28,28
Ryan Fitzgerald,Washington,25,67,69,67,72,71,71,70,67,65,63,69,29,27
Nikita Gusev,Washington,27,66,77,66,74,69,68,77,73,73,70,72,32,30
Greg McKegg,Washington,27,66,72,69,70,65,68,69,68,65,66,67,41,34
John Persson,Washington,27,69,66,70,69,61,65,66,60,59,65,68,30,28
Mark Pysyk,Washington,28,72,72,72,79,75,74,73,72,68,73,66,49,45
Maxim Lapierre,Washington,34,69,71,70,69,64,59,71,69,68,69,64,53,53
Tyler Motte,Washington,25,76,69,71,73,67,74,75,68,63,70,70,36,33
Drake Caggiula,Washington,25,75,77,66,74,68,68,77,72,68,66,71,37,36
Alvaro Montoya,Washington,35,78,83,81,74,69,77,80,79,79,2,0,42,40
Devon Toews,Washington,26,65,67,66,74,66,70,68,74,74,69,74,31,30
Austin Ortega,Washington,25,66,72,61,72,69,69,73,70,70,65,70,25,26
Alex Galchenyuk,Washington,26,67,75,74,78,70,70,76,78,77,68,75,56,52
Artturi Lehkonen,Washington,24,70,73,70,77,70,73,73,73,73,76,72,38,36
Petr Mrazek,Washington,28,82,87,81,78,76,74,87,81,87,0,0,43,44
Vladimir Tkachev,Washington,24,63,70,52,67,55,66,70,70,68,63,68,29,29
Patrick McNally,Washington,28,65,67,68,67,63,68,66,68,68,70,62,28,29
Oskar Sundqvist,Washington,25,71,74,77,74,65,70,76,73,69,75,68,35,33
Joonas Donskoi,Washington,27,66,75,72,75,70,73,72,76,78,76,71,42,40
Petter Emanuelsson,Washington,28,68,69,70,68,69,67,67,64,68,69,69,30,31
Christoper Gibson,Washington,27,74,76,76,75,78,79,76,78,77,1,2,31,33
Christoph Bertschy,Columbus,25,69,67,70,68,61,51,69,69,67,65,60,31,30
Luca Sbisa,Columbus,30,74,72,75,78,66,67,71,74,71,75,65,63,56
Robert Bortuzzo,Columbus,31,75,66,76,73,67,60,69,69,70,74,66,33,32
Michael Frolik,Columbus,32,70,77,72,78,72,70,75,76,78,71,73,76,69
Alexander Edler,Columbus,33,80,72,78,82,70,69,71,78,76,76,73,80,76
Greg Carey,Columbus,29,68,70,64,70,71,70,71,70,70,68,71,27,27
Braden Holtby,Columbus,30,88,90,86,89,82,83,89,85,88,0,0,48,46
Matt Irwin,Columbus,32,71,69,75,73,68,69,70,71,70,73,66,49,43
David Savard,Columbus,29,74,75,74,80,77,69,75,75,72,76,72,56,51
Brian Boyle,Columbus,35,75,70,85,74,73,63,70,71,70,72,73,75,68
Adam McQuaid,Columbus,33,78,68,79,76,68,58,70,67,67,77,66,61,55
Marcus Johansson,Columbus,29,65,80,67,78,68,78,80,77,78,69,73,64,63
Stefan Elliott,Columbus,29,54,69,67,58,61,75,71,66,67,68,53,32,31
Vincent Trocheck,Columbus,26,80,77,72,84,70,68,77,79,82,70,76,49,51
Ryan MacInnis,Columbus,24,64,70,74,69,69,64,65,67,59,69,63,28,27
Ryan Carpenter,Columbus,29,72,72,72,74,66,75,73,73,73,69,69,35,33
Derek Forbort,Columbus,28,75,70,77,80,79,68,69,74,72,76,64,41,39
John Hayden,Columbus,25,76,70,75,70,66,60,66,68,64,70,65,35,34
Brandon Carlo,Columbus,23,74,72,82,80,74,68,72,69,70,78,66,39,37
Philipp Grubauer,Columbus,28,84,86,81,80,76,81,85,84,86,0,0,34,33
Alex Stalock,Columbus,32,82,83,79,75,72,76,79,79,81,2,1,35,37
Vladimir Sobotka,Columbus,32,73,75,67,77,68,65,75,74,72,71,69,61,55
Nate Thompson,Columbus,35,73,71,73,74,70,67,70,71,67,69,66,71,64
Ryan Rupert,Columbus,25,58,67,69,73,73,70,70,64,66,64,66,27,27
Tommy Cross,Columbus,30,66,66,66,69,61,70,65,69,69,67,62,28,27
Derick Brassard,Columbus,32,71,76,72,79,73,68,76,76,76,69,74,76,69
Jason Pominville,Columbus,37,65,75,68,76,79,78,74,76,77,70,73,94,84
Kevin Connauton,Columbus,30,72,70,72,74,67,67,67,70,69,74,70,49,42
Matthew Tkachuk,Columbus,22,73,75,77,79,71,62,75,80,85,71,78,38,41
Alex Nedeljkovic,Columbus,24,74,75,74,72,71,71,74,71,73,1,3,26,26
Carl Hagelin,Columbus,31,70,85,66,76,70,69,83,74,73,70,69,61,56
Philip Varone,Columbus,29,70,72,63,73,70,66,68,68,68,63,70,27,29
Kevin Czuczman,Columbus,29,69,66,71,69,61,64,68,69,69,68,62,29,27
Mark Fayne,Columbus,32,68,69,78,69,63,72,69,69,69,74,65,36,36
Brian Flynn,Columbus,31,66,66,64,73,67,79,71,69,62,63,69,31,30
Matt Calvert,Columbus,30,73,75,70,75,70,65,75,73,70,72,71,58,52
Daniel Carr,Columbus,28,66,72,74,71,64,72,72,73,74,68,68,36,34
Dennis Gilbert,Columbus,23,69,69,70,69,60,45,66,60,60,68,62,28,25
Rasmus Andersson,Columbus,23,67,72,74,75,64,72,72,73,74,76,64,31,30
Brandon Saad,Minnesota,27,67,77,74,79,79,78,78,76,78,72,76,59,54
Antti Raanta,Minnesota,30,85,87,84,81,79,79,86,82,85,0,0,38,38
Jake McCabe,Minnesota,26,73,70,73,79,67,69,70,73,72,74,68,44,41
Pavel Kraskovsky,Minnesota,23,68,66,75,73,61,65,72,61,64,60,69,25,25
John Klingberg,Minnesota,27,68,79,67,83,72,74,80,86,84,75,76,48,51
Daniel Sprong,Minnesota,23,65,72,69,73,64,75,73,72,69,69,73,32,35
Nikolay Goldobin,Minnesota,24,64,73,71,75,65,75,74,75,75,71,71,35,34
Logan Couture,Minnesota,30,71,75,73,81,75,75,75,80,83,73,80,68,66
Thomas Vanek,Minnesota,36,65,77,74,76,72,69,77,78,78,67,75,92,83
T.J. Brodie,Minnesota,29,69,75,73,83,75,76,76,79,81,80,72,62,56
Zemgus Girgensons,Minnesota,26,73,72,74,75,70,72,72,72,67,69,68,51,48
Brett Ritchie,Minnesota,26,76,68,75,72,68,63,70,68,65,70,69,42,39
Thomas Greiss,Minnesota,34,81,84,82,79,79,76,85,80,84,0,2,47,41
William Nylander,Minnesota,23,66,78,72,77,69,74,78,79,82,69,73,41,39
Johan Sundstrom,Minnesota,27,67,66,70,69,61,62,67,69,65,66,60,27,25
Aleksi Saarela,Minnesota,23,69,71,65,71,59,66,67,70,69,65,68,27,29
Kevin Hayes,Minnesota,27,69,72,77,80,72,73,73,78,80,72,76,49,46
Filip Forsberg,Minnesota,25,75,81,71,81,69,70,79,78,82,72,81,51,52
Danton Heinen,Minnesota,24,68,74,73,75,66,75,74,77,80,73,71,35,33
Markus Granlund,Minnesota,26,66,74,69,78,68,74,73,72,68,67,72,45,41
Clayton Stoner,Minnesota,35,69,68,76,69,64,59,69,66,66,73,65,37,37
Evgeny Kuznetsov,Minnesota,27,69,80,70,81,77,69,80,86,83,71,76,51,48
Hampus Lindholm,Minnesota,26,73,76,76,83,70,70,76,77,78,78,74,53,49
Seth Jones,Minnesota,25,74,74,80,84,74,75,76,82,83,80,77,54,50
Nathan MacKinnon,Minnesota,24,69,83,71,84,77,71,83,87,88,70,82,53,54
Mark Scheifele,Minnesota,27,72,76,76,85,70,71,77,85,84,72,82,54,54
Blake Speers,Minnesota,23,65,67,69,69,60,70,69,60,59,70,60,25,25
Travis Hamonic,Minnesota,29,77,73,75,81,69,66,73,74,73,75,69,63,58
Rourke Chartier,Minnesota,23,67,64,69,69,60,70,62,60,61,70,66,69,25
Dmytro Timashov,Minnesota,23,66,73,65,70,69,71,73,64,69,67,68,25,25
Sami Niku,Minnesota,23,64,70,70,70,60,70,63,68,68,67,70,30,30
Ethan Bear,Minnesota,22,69,68,70,69,61,68,59,69,69,64,69,32,31
Troy Terry,Minnesota,22,64,73,66,70,60,70,64,70,70,67,70,30,30
Francis Perron,Minnesota,23,67,71,70,69,68,70,63,62,67,70,69,26,25
Vladislav Gavrikov,Minnesota,24,66,60,73,62,71,71,71,70,66,59,64,27,27
Ian McCoshen,Minnesota,24,74,68,72,73,61,67,71,60,56,65,71,33,33
Jack Roslovic,Minnesota,23,66,71,70,71,64,75,70,75,73,69,70,32,30
Kevin Stenlund,Minnesota,23,69,74,74,69,60,57,66,60,60,67,60,25,25
Oscar Lindberg,Minnesota,28,72,72,72,72,68,67,72,72,68,69,70,43,40
Jesper Fast,Minnesota,28,73,76,69,76,70,72,76,74,70,69,70,48,50
Kirill Kaprizov,Minnesota,22,69,75,66,72,70,69,75,69,73,69,69,25,25
Kyle Connor,Minnesota,23,65,79,70,80,66,76,79,77,76,68,81,35,34
Martins Dzierkals,Minnesota,22,68,66,68,70,69,71,61,71,68,71,63,25,25
Oliver Kylington,Minnesota,22,65,70,70,70,64,70,70,70,69,73,70,27,25
