name,teamName,age,it,sp,st,en,du,di,sk,pa,pc,df,sc,ex,ld
Michael Bournival,St. Louis,25,65,74,69,72,70,76,74,69,72,71,70,29,29
"Miles ""Peter"" Wood, ,",St. Louis,22,67,69,72,75,75,69,76,70,71,66,69,29,27
Mitch Callahan,St. Louis,26,69,69,67,70,69,68,69,69,71,69,70,27,27
Nick Jensen,St. Louis,27,66,73,68,73,72,77,73,72,70,70,68,29,28
Paul Postma,St. Louis,28,67,69,73,74,71,77,71,73,72,73,66,31,30
Peter Cehlarik,St. Louis,22,65,70,71,75,75,73,72,68,69,67,69,28,27
Peter Regin,St. Louis,31,67,73,67,74,67,75,72,72,71,67,69,35,33
Reid Boucher,St. Louis,24,69,72,68,74,72,70,72,71,71,68,70,30,29
Richard Panik,St. Louis,27,74,76,74,74,74,70,75,72,74,68,74,33,31
Robbie Russo,St. Louis,24,70,68,71,70,69,69,67,70,68,69,66,28,27
Robin Press,St. Louis,23,63,67,69,73,73,70,70,64,66,66,64,27,27
Samuel Morin,St. Louis,22,67,67,72,73,75,68,71,67,67,68,67,27,27
Tom Kuhnhackl,St. Louis,26,72,69,72,75,70,71,72,72,72,72,70,29,28
Viktor Crus-Rydberg,St. Louis,22,58,67,68,72,72,70,70,64,66,64,66,26,26
Benoit Pouliot,San Jose,31,73,75,74,75,65,69,75,76,74,69,74,42,42
Brock Nelson,San Jose,26,72,74,76,77,74,74,74,75,75,70,77,34,34
Brooks Orpik,San Jose,37,80,72,78,78,67,65,72,72,72,80,58,74,75
Carey Price,San Jose,30,90,90,89,86,78,84,90,81,90,0,0,50,50
Chris Brown,San Jose,27,72,72,74,72,71,61,71,69,69,63,68,26,26
Connor Brickley,San Jose,25,69,71,71,71,69,68,70,70,70,67,69,25,25
Dougie Hamilton,San Jose,24,72,72,77,78,72,75,74,79,77,77,73,34,34
Edward Pasquale,San Jose,27,76,77,82,73,72,72,78,73,77,0,0,25,25
Erik Haula,San Jose,26,70,78,70,76,71,73,77,73,73,73,74,33,30
Jaccob Slavin,San Jose,23,65,75,72,78,74,76,76,78,72,76,68,32,29
Jamie Benn,San Jose,28,78,80,80,84,83,63,80,88,82,71,84,44,44
Loui Eriksson,San Jose,32,66,80,72,80,74,83,80,73,76,66,73,60,60
Marc-Andre Cliche,San Jose,30,72,73,72,73,71,76,72,70,70,70,67,30,30
Marc-Edouard Vlasic,San Jose,30,68,77,73,81,75,73,77,78,78,82,70,62,62
Marcus Foligno,San Jose,26,74,72,77,76,68,60,71,74,73,68,71,32,32
Marek Mazanec,San Jose,26,79,79,79,79,75,79,79,79,79,0,0,29,26
Michal Handzus,San Jose,40,66,64,70,70,70,70,64,70,70,70,70,82,80
Olli Maata,San Jose,23,71,74,73,76,58,75,74,72,74,77,67,34,31
Paul Martin,San Jose,36,63,76,72,82,57,80,76,76,76,78,70,67,67
Tomas Plekanec,San Jose,35,68,78,67,81,81,71,78,79,81,75,72,73,73
Tomas Tatar,San Jose,27,73,79,66,78,75,73,78,78,77,70,79,37,37
Brendan Gaunce,San Jose,23,67,70,71,76,75,75,77,70,70,67,70,30,27
Chris Tierney,San Jose,23,67,72,71,75,75,75,77,72,73,71,71,32,28
Colton Sceviour,San Jose,28,69,74,71,75,70,75,74,74,73,68,73,30,28
Daniel Carr,San Jose,26,70,71,74,69,69,68,71,70,70,68,70,28,27
John Gilmour,San Jose,24,64,67,69,73,73,70,70,65,66,65,64,27,27
Jordin Tootoo,San Jose,35,83,73,74,72,70,53,72,67,70,64,68,62,62
Max Domi,San Jose,22,72,77,72,78,70,72,78,77,73,70,73,32,31
Oskar Sundqvist,San Jose,23,65,68,71,73,73,70,76,70,70,66,68,28,27
Sean Monahan,San Jose,23,69,75,72,80,79,78,75,79,78,69,79,33,33
Tony Cameranesi,San Jose,24,60,67,69,73,73,70,70,64,66,64,66,26,26
Wojtek Wolski,San Jose,31,60,72,72,72,68,79,72,71,73,61,70,48,48
Brendan Smith,Tampa Bay,29,77,77,74,78,70,64,76,71,72,75,68,34,34
Bryan Little,Tampa Bay,30,70,75,66,79,70,70,74,81,79,73,77,49,48
Chad Johnson,Tampa Bay,31,80,80,85,78,75,83,83,78,80,0,0,32,32
Chris Kreider,Tampa Bay,26,75,77,78,77,71,60,77,77,74,72,77,34,33
Darcy Kuemper,Tampa Bay,27,81,81,83,77,74,79,82,76,83,0,0,31,31
Dmitry Orlov,Tampa Bay,26,70,74,74,76,73,75,74,78,75,75,71,32,32
Dustin Brown,Tampa Bay,33,76,75,74,77,76,67,75,73,73,71,72,72,82
Jaden Schwartz,Tampa Bay,25,70,77,70,77,72,77,77,80,76,73,78,32,32
Jake Allen,Tampa Bay,27,84,86,83,81,74,80,89,74,89,0,0,35,35
Jakob Silfverberg,Tampa Bay,27,69,77,71,77,77,75,77,76,74,74,75,35,35
Jimmy Hayes,Tampa Bay,28,73,70,81,75,72,75,73,73,74,65,73,34,34
Kyle Turris,Tampa Bay,28,68,80,69,83,79,72,80,79,78,71,77,40,40
Marc Methot,Tampa Bay,32,72,70,80,79,68,72,70,72,72,78,67,46,46
Mark Stone,Tampa Bay,25,71,77,75,77,75,74,76,79,77,71,77,31,31
Matt Moulson,Tampa Bay,34,68,72,72,72,76,83,72,72,72,66,72,50,50
Nick Bjugstad,Tampa Bay,25,72,72,79,77,74,72,74,75,76,69,75,33,31
Nick Leddy,Tampa Bay,26,69,77,72,80,80,84,77,80,80,80,74,47,47
Roman Josi,Tampa Bay,27,72,79,74,82,78,76,80,84,83,82,77,36,36
Tom Pyatt,Tampa Bay,30,66,74,68,75,69,77,73,73,74,74,70,36,33
Tyler Bozak,Tampa Bay,31,72,78,71,80,70,77,79,77,78,71,76,39,37
Zach Bogosian,Tampa Bay,27,77,76,78,78,56,65,76,72,72,77,68,45,46
Andrej Meszaros,Tampa Bay,32,69,70,73,72,71,68,70,70,71,70,68,56,56
Antoine Bibeau,Tampa Bay,23,73,78,76,78,79,78,79,76,74,0,0,28,27
Brandon Gormley,Tampa Bay,25,70,70,71,72,72,71,70,72,71,71,68,29,29
Carter Ashton,Tampa Bay,26,72,68,74,73,69,66,70,70,70,68,67,30,29
Chris Bourque,Tampa Bay,32,68,75,64,72,71,66,75,74,73,67,72,30,30
Chuck Olivier-Roussel,Tampa Bay,26,63,64,66,63,63,68,65,63,64,64,60,26,26
Cody Ceci,Tampa Bay,24,75,71,77,77,75,75,73,73,72,75,71,36,32
Corey Tropp,Tampa Bay,28,70,73,70,74,71,63,73,71,71,70,69,31,29
Erik Condra,Tampa Bay,31,70,74,68,76,75,72,74,73,72,73,70,37,37
Jordan Caron,Tampa Bay,27,69,70,75,73,70,67,70,70,71,69,69,31,31
Jordan Nolan,Tampa Bay,28,78,69,78,73,68,61,71,69,71,71,67,34,33
Kris Foucault,Tampa Bay,27,67,67,70,68,66,67,67,66,65,67,67,27,27
Ladislav Smid,Tampa Bay,32,70,69,73,72,67,67,70,68,69,71,63,54,53
Marcus Hogberg,Tampa Bay,23,70,74,73,74,76,78,81,76,76,0,0,27,27
Michael Blunden,Tampa Bay,31,72,69,77,73,72,59,70,69,70,69,69,32,32
Patrick Killeen,Tampa Bay,27,74,74,76,70,70,68,75,65,75,0,0,26,26
Patrik Sieloff,Tampa Bay,23,64,67,68,74,73,69,74,67,67,67,64,28,27
Peter Mueller,Tampa Bay,29,66,70,73,72,62,74,70,72,72,65,70,40,40
Shane Prince,Tampa Bay,25,69,73,69,74,74,73,73,73,72,70,70,28,28
Terrence Amorosa,Tampa Bay,23,63,66,69,72,73,70,70,64,66,66,64,26,26
Tommy Vannelli,Tampa Bay,23,63,66,69,73,73,70,69,64,66,66,64,27,27
Zach Boychuk,Tampa Bay,28,66,71,65,73,72,75,71,71,71,65,69,31,31
Zach Werenski,Tampa Bay,20,71,75,74,77,77,75,76,77,75,76,74,33,30
Alexei Marchenko,Toronto,26,68,68,73,74,72,72,73,70,71,73,68,27,26
Andrej Sustr,Toronto,27,70,67,77,75,73,72,72,73,72,75,64,31,31
Cam Talbot,Toronto,30,84,88,83,81,81,79,86,85,85,0,0,38,38
Chris Kelly,Toronto,37,72,73,71,73,74,69,73,71,71,71,68,68,68
Cody Eakin,Toronto,26,73,77,71,76,75,74,75,75,75,68,72,36,36
Daniel Winnik,Toronto,32,72,73,75,77,75,76,74,74,72,72,71,50,47
Frankie Corrado,Toronto,24,70,69,71,68,67,70,69,70,69,71,66,29,26
Jake Chelios,Toronto,26,68,67,70,68,68,68,65,68,66,69,66,26,25
Joel Vermin,Toronto,26,66,70,65,69,69,69,68,69,68,67,68,26,25
Justin Fontaine,Toronto,30,65,76,64,75,72,77,74,73,72,70,71,34,32
Marcus Kruger,Toronto,27,70,74,67,75,74,76,74,72,73,72,70,38,38
Michael Raffl,Toronto,29,70,72,70,75,71,72,73,73,72,71,73,31,31
Milan Michalek,Toronto,33,68,74,72,70,62,72,74,72,72,68,71,63,63
Nate Prosser,Toronto,31,71,68,75,73,70,67,71,71,72,75,61,33,33
Patrik Nemeth,Toronto,26,71,65,77,73,70,73,66,71,73,74,63,30,28
Ryan Johansen,Toronto,25,69,75,77,79,75,79,76,83,81,70,74,42,41
Ryan Nugent-Hopkins,Toronto,24,69,79,70,80,75,77,79,80,80,71,75,39,39
Scott Darling,Toronto,29,80,83,88,77,75,75,83,75,85,0,0,34,34
Stephen Weiss,Toronto,34,63,73,66,70,50,73,73,71,72,68,69,67,67
Tommy Wingels,Toronto,29,75,73,72,76,73,69,73,72,72,69,72,37,37
Viktor Arvidsson,Toronto,24,72,77,73,76,71,66,77,77,77,71,77,30,28
Yannick Weber,Toronto,29,65,75,70,75,70,75,75,72,73,75,69,37,37
Aaron Dell,Toronto,28,80,80,79,79,79,74,80,80,81,0,0,29,29
Anthony Duclair,Toronto,22,66,72,71,74,75,75,76,71,72,69,73,36,29
Brandon Pirri,Toronto,26,69,75,67,74,72,76,75,74,73,70,74,32,30
Chad Ruhwedel,Toronto,27,67,69,68,73,72,75,70,72,72,72,68,29,28
Drew Leblanc,Toronto,28,62,68,68,68,70,73,67,67,68,67,67,26,26
Jamie Oleksiak,Toronto,25,73,66,77,71,71,70,70,70,70,71,68,35,31
Jiri Sekac,Toronto,25,67,72,70,72,70,73,71,70,70,68,70,32,32
Joe Morrow,Toronto,25,72,67,73,71,69,68,67,69,70,71,67,30,28
Josh Leivo,Toronto,24,71,71,73,71,72,70,69,70,70,68,71,30,28
Klas Dahlbeck,Toronto,26,72,67,75,71,69,73,70,71,72,72,68,30,28
Mark Alt,Toronto,26,68,67,70,70,68,68,68,69,68,68,64,28,27
Mark Jankowski,Toronto,23,67,70,72,75,75,76,74,70,71,69,70,28,27
Max Reinhart,Toronto,26,68,69,67,70,70,73,69,69,69,68,67,28,27
Nail Yakupov,Toronto,24,63,76,67,75,70,75,76,74,76,63,71,36,34
Paul Carey,Toronto,29,71,68,70,70,70,69,69,72,72,69,71,29,27
Sam Bennett,Toronto,21,66,72,72,76,77,74,78,73,72,70,72,31,29
Scott Wedgewood,Toronto,25,77,78,78,76,77,78,77,78,79,0,0,29,29
Sean Bergenheim,Toronto,34,68,73,71,72,64,70,73,71,71,68,69,51,51
Slater Koekkoek,Toronto,23,71,69,73,72,69,73,70,71,72,68,66,30,27
Tomas Fleischmann,Toronto,33,65,73,69,71,69,73,73,72,72,67,69,54,50
Tomas Hertl,Toronto,24,68,73,73,72,68,74,74,75,75,70,71,38,32
Viktor Loov,Toronto,25,69,66,71,68,67,68,65,67,67,68,64,28,27
Zach Hyman,Toronto,25,72,72,72,75,72,73,74,73,74,69,70,29,28
Alexander Radulov,Vancouver,31,73,81,72,78,71,60,81,79,79,67,75,38,39
Andy Greene,Vancouver,35,68,76,69,81,80,79,76,72,74,78,70,64,72
Antti Niemi,Vancouver,34,81,85,78,81,76,81,85,75,85,0,0,46,42
Casey Cizikas,Vancouver,26,72,75,72,76,72,73,74,74,74,72,72,38,38
Charlie Coyle,Vancouver,25,74,73,79,78,75,72,74,78,77,70,75,35,35
Chris Tanev,Vancouver,28,67,76,74,80,67,79,76,73,74,79,67,39,37
David Jones,Vancouver,33,68,74,75,76,61,75,74,73,73,70,73,41,40
Dustin Byfuglien,Vancouver,32,81,66,88,83,72,55,69,82,80,78,80,62,60
Eric Fehr,Vancouver,32,70,67,75,74,58,75,69,72,72,72,72,46,46
Jake Muzzin,Vancouver,28,77,70,79,79,74,72,71,79,78,78,72,39,38
James Neal,Vancouver,30,76,77,76,79,66,67,77,75,78,70,80,54,55
Jason Zucker,Vancouver,26,71,79,69,77,72,74,79,76,77,72,77,35,33
Joe Pavelski,Vancouver,33,74,80,72,84,82,75,81,84,82,75,84,63,65
Mark Giordano,Vancouver,34,75,77,74,82,64,68,77,82,82,79,78,55,55
Matt Duchene,Vancouver,27,73,84,70,82,74,80,84,78,80,70,75,49,50
Paul Stastny,Vancouver,32,68,77,74,82,68,74,78,78,78,71,75,58,58
Ryan Carter,Vancouver,34,76,74,73,73,71,70,74,71,71,68,71,42,40
Shane Doan,Vancouver,41,76,70,78,79,84,61,70,75,75,73,74,99,99
Simon Despres,Vancouver,26,72,70,73,72,69,69,71,70,70,73,66,33,31
Thomas Greiss,Vancouver,32,83,85,82,79,78,78,86,80,84,0,0,45,43
Tobias Rieder,Vancouver,25,68,77,68,76,72,71,77,75,76,69,74,34,31
Adam Comrie,Vancouver,27,67,64,68,66,65,65,66,67,68,66,62,28,28
Adam Tambellini,Vancouver,23,65,67,68,73,74,72,70,65,66,63,66,27,27
Anthony Bitetto,Vancouver,27,72,68,72,70,70,65,72,71,70,70,67,30,29
Brandon Bollig,Vancouver,31,82,66,82,76,73,50,68,68,68,69,69,34,34
Brandon DeFazio,Vancouver,29,68,67,72,69,68,67,66,66,67,67,66,27,27
Brandon Tanev,Vancouver,26,69,69,71,70,71,70,71,69,70,69,67,29,28
Brett Kulak,Vancouver,24,69,70,71,70,69,70,70,69,68,70,65,30,27
Calvin Pickard,Vancouver,25,80,82,81,78,76,82,81,79,81,0,0,31,31
Cole Schneider,Vancouver,27,72,70,75,74,73,69,69,69,68,66,70,30,30
"Cristoval ""Boo"" Nieves",Vancouver,24,70,68,69,69,68,70,67,66,66,66,68,29,29
Dane Fox,Vancouver,24,72,66,70,64,63,61,65,64,64,64,67,28,28
Daniel Altshuller,Vancouver,23,70,76,72,75,76,79,82,76,77,0,0,29,27
J.C. Lipon,Vancouver,24,75,71,73,73,69,52,70,71,70,67,68,28,28
Jason Akeson,Vancouver,27,70,72,66,72,70,71,72,73,72,60,69,30,30
Jay McClement,Vancouver,34,67,73,70,75,79,77,74,70,73,74,67,71,71
Joel Armia,Vancouver,24,72,72,73,73,74,72,71,71,73,68,70,31,29
Joel Hanley,Vancouver,26,67,67,72,74,73,71,70,67,67,67,64,28,27
Justin Dowling,Vancouver,27,68,69,65,66,66,70,70,68,68,67,67,28,28
Mantas Armalis,Vancouver,25,69,75,72,74,76,78,81,75,74,0,0,26,26
Martin Marincin,Vancouver,25,69,72,72,74,71,73,72,72,71,74,63,31,29
Michael Matheson,Vancouver,23,73,73,74,74,74,69,72,72,73,72,68,30,28
Petr Straka,Vancouver,25,66,69,69,70,66,70,69,69,69,67,68,30,29
Petteri Lindbohm,Vancouver,24,71,70,72,67,68,69,70,68,68,70,65,32,28
Robert Bortuzzo,Vancouver,28,71,66,76,74,72,66,69,74,71,74,60,33,32
Scott Mayfield,Vancouver,25,74,67,73,70,70,61,68,70,69,71,66,33,28
Stanislav Galiev,Vancouver,26,69,74,69,71,68,72,74,71,72,67,70,28,28
Vinnie Hinostroza,Vancouver,23,61,75,64,75,76,78,81,72,72,66,68,29,29
Wade Megan,Vancouver,27,60,68,69,73,73,70,70,65,67,66,68,27,27
Alex Galchenyuk,Washington,23,71,79,74,78,72,74,77,78,77,70,75,35,35
Alex Pietrangelo,Washington,28,74,77,79,84,79,77,77,84,80,80,74,57,62
Alvaro Montoya,Washington,32,79,83,82,76,69,79,83,82,81,0,0,42,42
Brian Campbell,Washington,38,66,78,68,79,80,85,78,77,78,75,72,79,79
Deryk Engelland,Washington,35,79,69,79,76,66,59,70,73,72,74,65,44,44
Dwight King,Washington,28,75,71,80,75,72,77,72,71,72,72,72,36,36
Joonas Donskoi,Washington,25,70,75,70,76,70,70,72,75,75,71,72,31,31
Keith Yandle,Washington,31,72,80,70,82,90,65,80,86,83,74,72,55,54
Leo Komarov,Washington,31,82,75,76,78,72,71,76,76,75,73,75,51,52
Matt Greene,Washington,34,81,65,82,79,68,70,68,68,69,79,58,52,52
Matt Hendricks,Washington,36,78,72,78,74,72,60,72,68,70,70,68,42,42
Matt Stajan,Washington,34,64,73,66,75,70,72,73,72,72,71,71,71,71
Mike Ribeiro,Washington,37,70,75,66,75,80,70,75,75,75,66,70,82,71
Milan Lucic,Washington,29,85,72,85,80,77,62,74,79,77,75,76,54,55
Nick Schultz,Washington,35,68,75,74,77,76,69,75,72,71,76,57,81,81
Nikita Kucherov,Washington,24,72,83,72,80,76,76,83,85,84,70,85,37,37
Petr Mrazek,Washington,25,82,87,84,80,76,80,86,82,86,0,0,36,36
Ryan Getzlaf,Washington,32,78,76,83,85,74,68,76,85,84,77,77,74,80
Shawn Matthias,Washington,29,70,74,75,73,60,72,72,71,72,69,72,43,43
Taylor Hall,Washington,26,78,85,76,82,64,74,85,82,83,68,78,45,47
Zdeno Chara,Washington,40,79,65,89,83,77,63,66,75,75,82,72,93,95
Andreas Athanasiou,Washington,23,68,77,72,76,74,72,77,70,70,67,71,31,27
Andrei Vasilevskiy,Washington,23,82,85,85,80,80,85,86,80,84,0,0,34,33
Andrew Miller,Washington,29,68,66,67,70,70,67,69,69,69,68,69,31,30
Christoper Gibson,Washington,25,76,77,78,78,78,79,78,78,79,0,0,30,30
Devon Toews,Washington,23,66,67,66,68,67,68,68,69,68,68,66,27,27
Drake Caggiula,Washington,23,66,77,66,76,74,75,77,75,74,66,69,28,28
Garret Ross,Washington,25,68,67,69,67,68,66,66,66,65,66,64,29,29
Greg McKegg,Washington,25,66,71,69,71,70,68,67,68,69,65,69,28,27
Jerome Gauthier-Leduc,Washington,25,68,66,68,66,68,68,65,66,64,65,64,28,28
John Persson,Washington,25,67,66,70,67,66,70,66,67,67,65,66,30,28
Marek Tvrdon,Washington,25,68,66,72,67,66,71,66,67,66,66,66,29,28
Mark MacMillan,Washington,26,63,68,64,69,66,68,68,67,66,66,66,29,29
Markus Hannikainen,Washington,24,71,68,71,69,67,66,68,66,65,66,67,28,27
Markus Nutivaara,Washington,23,68,73,73,76,76,76,75,71,70,72,68,30,27
Matthew Benning,Washington,23,67,70,71,77,76,72,74,71,71,70,69,29,27
Maxim Kitsyn,Washington,26,66,66,67,65,65,67,66,66,66,66,66,28,28
Maxim Lapierre,Washington,32,74,71,70,71,70,58,71,69,69,69,67,53,53
Nikita Gusev,Washington,25,66,71,67,69,69,69,71,70,70,68,71,30,30
Nikita Tryamkin,Washington,23,68,70,77,76,75,76,74,70,67,70,68,30,27
Patrick McNally,Washington,26,65,66,67,65,62,70,66,66,67,69,63,28,28
Petter Emanuelsson,Washington,26,69,65,71,69,70,66,65,66,66,66,67,29,29
Ryan Fitzgerald,Washington,23,65,68,69,73,73,72,70,67,66,65,67,27,27
Tyler Kennedy,Washington,31,71,72,63,72,61,71,72,71,71,68,69,47,47
Tyler Motte,Washington,22,66,68,70,74,73,71,76,69,69,67,69,28,27
Andrew Cogliano,Columbus,30,67,78,63,76,85,74,78,76,75,70,75,57,57
Antoine Vermette,Columbus,35,70,75,69,77,78,63,76,74,74,69,73,77,77
Braden Holtby,Columbus,28,88,91,86,89,83,83,90,85,89,0,0,48,46
Brian Boyle,Columbus,33,74,70,85,76,76,60,71,72,73,72,72,48,48
Colin McDonald,Columbus,33,70,70,74,70,70,73,70,70,69,61,69,34,33
Jacob Josefson,Columbus,26,63,74,69,75,62,76,74,72,72,68,70,34,34
Jamie McBain,Columbus,29,67,74,72,74,69,80,74,70,70,70,69,35,35
Joakim Andersson,Columbus,29,70,72,72,72,71,76,71,70,69,69,67,33,31
Kevin Bieksa,Columbus,36,80,73,77,78,66,55,73,72,72,76,68,62,59
Kyle Quincey,Columbus,32,70,74,74,77,71,63,74,71,71,75,69,45,44
Lauri Korpikoski,Columbus,31,67,77,70,75,66,76,77,72,71,67,70,48,48
Matt Calvert,Columbus,28,72,75,67,77,62,62,75,73,73,70,72,38,37
Matt Read,Columbus,31,68,76,69,77,75,79,76,74,74,69,73,38,38
Mike Richards,Columbus,32,70,70,70,70,71,68,70,70,71,68,68,68,74
Nate Thompson,Columbus,33,74,72,74,73,69,72,72,72,72,70,70,45,45
Philipp Grubauer,Columbus,26,82,82,77,78,76,81,82,78,82,0,0,34,33
Ryan Callahan,Columbus,32,77,76,67,78,65,73,76,74,74,73,71,54,58
Stefan Elliott,Columbus,27,62,72,65,74,73,77,72,72,72,70,69,29,29
Tobias Enstrom,Columbus,33,68,75,67,76,66,76,76,75,75,76,70,55,55
Tom Gilbert,Columbus,35,64,73,72,72,70,78,74,69,70,72,67,56,55
Victor Bartley,Columbus,29,70,71,69,72,70,72,71,70,70,71,60,33,33
Vincent Trocheck,Columbus,24,73,77,72,79,72,72,77,80,79,70,78,36,36
Vladimir Sobotka,Columbus,30,70,75,67,74,69,66,75,73,74,73,72,42,42
Andrew Campbell,Columbus,30,69,64,71,70,65,65,69,69,66,68,66,28,28
Christoph Bertschy,Columbus,23,64,67,69,73,73,70,70,65,66,65,66,27,27
Derek Forbort,Columbus,25,77,68,75,76,72,68,69,69,71,75,66,29,29
Dustin Jeffrey,Columbus,29,66,66,73,74,72,76,68,73,72,65,69,32,30
Eric Tangradi,Columbus,28,73,68,78,73,70,70,68,70,70,69,67,32,30
Harry Zolnierczyk,Columbus,30,76,75,69,72,64,50,75,68,68,70,67,33,33
Justin Peters,Columbus,31,79,79,79,77,76,75,79,68,80,0,0,38,34
Ryan Garbutt,Columbus,32,74,71,73,74,73,64,71,70,71,70,69,38,38
Ryan Rupert,Columbus,23,58,67,69,73,73,70,70,64,66,64,66,27,27
T.J. Brennan,Columbus,28,68,73,70,70,69,69,70,71,70,71,69,32,32
Tommy Cross,Columbus,28,68,66,68,66,68,70,67,67,68,68,65,27,27
Zac Rinaldo,Columbus,27,84,74,80,75,74,30,71,69,69,67,65,38,32
Zack Stortini,Columbus,32,88,64,85,70,70,34,65,65,65,67,64,40,40
Alexander Semin,Minnesota,33,60,76,70,75,61,68,76,74,76,65,71,57,50
Andy Andreoff,Minnesota,26,75,68,75,74,66,60,69,71,70,69,68,29,27
Brandon Saad,Minnesota,25,72,77,74,78,75,77,78,79,78,73,77,39,36
Brett Ritchie,Minnesota,24,74,68,75,72,70,70,70,71,72,70,73,30,28
Connor McDavid,Minnesota,21,76,90,70,86,70,65,90,94,93,70,78,34,40
Craig Cunningham,Minnesota,27,67,70,66,73,69,72,70,70,69,69,67,27,25
Darren Archibald,Minnesota,28,75,67,74,71,67,67,66,68,69,65,64,26,26
Evgeny Kuznetsov,Minnesota,25,71,80,70,78,76,68,80,85,83,71,76,36,34
Jakub Kindl,Minnesota,30,68,70,74,73,61,73,70,69,69,72,62,36,36
Jesper Fast,Minnesota,26,68,76,69,75,70,73,76,74,73,70,72,29,28
Johan Sundstrom,Minnesota,25,69,66,70,67,66,71,67,69,67,66,67,27,25
John Klingberg,Minnesota,25,69,79,67,80,73,75,80,84,82,75,75,38,34
Kevin Hayes,Minnesota,25,72,72,77,76,72,75,73,77,76,72,75,34,34
Logan Couture,Minnesota,28,69,75,71,82,70,83,75,80,80,73,77,43,43
Lucas Lessio,Minnesota,25,70,65,71,69,70,70,68,68,67,66,67,30,26
Mark Scheifele,Minnesota,24,71,76,76,80,72,74,76,85,85,72,80,36,36
Markus Granlund,Minnesota,24,69,74,66,72,70,68,73,73,73,67,74,30,30
Martin Jones,Minnesota,28,86,88,84,84,80,81,88,77,87,0,0,38,38
Matt Irwin,Minnesota,30,68,69,75,75,69,72,70,73,73,74,70,34,32
Nathan Lieuwen,Minnesota,26,78,78,78,74,75,78,76,77,78,0,0,27,27
Oleg Yevenko,Minnesota,27,71,66,77,69,67,65,67,66,65,65,65,27,27
Oscar Lindberg,Minnesota,26,72,72,72,75,70,69,72,73,72,69,72,32,32
Paul Bissonnette,Minnesota,32,81,66,80,72,68,43,64,65,64,69,63,35,34
Seth Jones,Minnesota,23,72,73,79,80,74,75,74,80,78,79,75,38,38
Travis Hamonic,Minnesota,27,75,73,75,75,67,58,73,72,72,75,69,40,39
Trevor Lewis,Minnesota,31,75,76,70,75,74,72,75,72,72,72,73,40,39
Zach Redmond,Minnesota,29,67,72,73,71,68,65,72,70,71,73,69,28,28
Zemgus Girgensons,Minnesota,24,68,72,74,74,71,74,72,72,72,68,71,35,31
Alexandre Grenier,Minnesota,26,68,64,69,70,66,65,68,68,68,65,66,28,27
Igor Bobkov,Minnesota,27,76,75,79,73,70,73,75,70,74,0,0,28,30
Jared Knight,Minnesota,26,66,68,65,68,64,68,67,66,66,66,65,27,27
Sami Aittokallio,Minnesota,25,74,75,75,73,75,76,75,77,78,0,0,27,29
Sebastian Wannstrom,Minnesota,26,68,65,68,67,65,66,64,66,66,65,67,27,27
Tyler Eckford,Minnesota,32,65,66,71,70,69,58,66,68,68,66,66,25,25
