name,teamName,age,it,sp,st,en,du,di,sk,pa,pc,df,sc,ex,ld
Mattias Ekholm,St. Louis,28,74,69,77,79,74,68,73,77,78,78,72,34,33
Niklas Kronwall,St. Louis,38,73,72,75,78,70,71,72,76,76,76,71,64,64
Noah Hanafin,St. Louis,22,69,74,74,78,70,68,75,77,77,77,73,30,30
Paul Postma,St. Louis,29,67,69,73,74,71,77,71,71,71,71,66,31,30
Phillip Danault,St. Louis,25,72,72,74,78,73,68,72,77,76,71,71,31,29
Semyon Varlamov,St. Louis,30,80,87,80,80,76,65,87,76,87,NA,NA,49,49
Tanner Pearson,St. Louis,26,69,75,73,76,75,69,74,76,76,71,73,37,36
Teemu Pulkkinen,St. Louis,27,70,74,70,74,70,69,70,70,71,69,70,29,27
Tom Kuhnhackl,St. Louis,27,72,69,72,75,70,71,72,72,72,72,70,30,28
Tyler Toffoli,St. Louis,26,73,77,73,79,75,74,77,77,77,72,77,34,32
Alexander Khokhlachev,St. Louis,25,66,68,67,69,68,68,67,68,68,65,68,27,27
Curtis McKenzie,St. Louis,27,72,71,74,74,72,63,72,71,71,69,71,30,29
Daniel Catenacci,St. Louis,25,64,71,64,69,68,68,70,70,70,66,69,28,28
Jared McCann,St. Louis,22,66,72,73,75,74,70,76,72,71,68,70,29,27
Jesse Graham,St. Louis,24,66,67,67,67,69,68,67,67,66,67,64,27,27
Joey Laleggia,St. Louis,26,66,68,67,68,70,68,68,68,67,68,66,27,27
Keith Kinkaid,St. Louis,29,81,82,81,79,79,81,82,74,82,NA,NA,32,31
Michael Bournival,St. Louis,26,65,74,69,72,70,76,74,69,72,71,70,29,29
Miles Wood,St. Louis,23,72,71,75,76,75,69,76,72,72,68,71,29,27
Mitch Callahan,St. Louis,27,69,69,67,70,69,68,69,69,71,69,70,27,27
Nick Jensen,St. Louis,28,67,73,72,75,72,77,73,72,72,71,68,29,28
Peter Cehlarik,St. Louis,23,65,70,71,75,75,73,72,68,69,67,69,28,27
Reid Boucher,St. Louis,25,69,72,68,74,72,70,72,71,71,68,70,31,29
Robbie Russo,St. Louis,25,70,68,71,70,69,69,67,70,68,69,66,28,27
Robin Press,St. Louis,24,63,67,69,73,73,70,70,64,66,66,64,27,27
Samuel Morin,St. Louis,23,67,67,72,73,75,68,71,67,67,68,67,27,27
Viktor Crus-Rydberg,St. Louis,23,58,67,68,72,72,70,70,64,66,64,66,26,26
Alex Tuch,Tampa Bay,22,70,72,77,76,70,71,72,76,76,69,74,28,28
Andrej Meszaros,Tampa Bay,33,69,70,72,72,71,68,70,70,70,70,68,56,56
Bryan Little,Tampa Bay,31,70,74,69,79,70,70,74,77,77,73,74,49,48
Carl Gunnarsson,Tampa Bay,32,73,74,72,76,71,77,74,70,71,76,65,43,43
Chris Bourque,Tampa Bay,33,68,75,64,72,71,66,75,72,71,67,70,30,30
Chris Kreider,Tampa Bay,27,75,77,77,78,70,60,77,76,75,71,76,34,33
Cody Ceci,Tampa Bay,25,75,71,77,77,75,75,73,73,72,73,73,36,32
Dustin Brown,Tampa Bay,34,76,75,74,77,76,67,76,77,76,71,76,74,82
Jake Allen,Tampa Bay,28,84,86,83,81,74,80,89,74,89,NA,NA,35,35
Jordan Nolan,Tampa Bay,29,78,69,78,74,68,61,71,69,71,71,67,35,33
Kyle Turris,Tampa Bay,29,68,80,69,81,79,72,80,78,78,71,74,40,40
Lee Stempniak,Tampa Bay,36,67,75,66,75,69,71,75,74,73,69,71,66,66
Mark Borowiecki,Tampa Bay,29,80,72,78,75,75,33,72,68,69,71,60,31,30
Mark Stone,Tampa Bay,26,71,76,76,80,75,74,76,81,79,80,78,35,35
Matt Duchene,Tampa Bay,28,69,84,70,82,74,80,84,79,80,70,76,50,50
Nick Bjugstad,Tampa Bay,26,72,72,81,77,74,72,73,75,76,69,74,33,31
Nick Leddy,Tampa Bay,27,69,77,72,80,80,84,77,78,78,77,74,47,47
Nicolas Deslauriers,Tampa Bay,27,73,72,75,75,71,63,72,72,71,73,70,33,33
Ondrej Pavelec,Tampa Bay,31,80,83,82,80,76,76,81,72,81,NA,NA,46,46
Roman Josi,Tampa Bay,28,72,80,74,82,78,76,80,84,83,82,77,36,36
Tom Pyatt,Tampa Bay,31,66,73,68,75,69,77,72,72,72,72,70,36,33
Zach Werenski,Tampa Bay,21,71,80,74,77,77,75,80,78,77,76,76,33,30
Antoine Bibeau,Tampa Bay,24,73,78,76,78,79,78,79,76,74,NA,NA,28,27
Corey Tropp,Tampa Bay,29,70,73,70,74,71,63,73,71,71,70,69,31,29
Erik Condra,Tampa Bay,32,70,74,68,76,75,72,74,73,72,73,70,37,37
Jordan Caron,Tampa Bay,28,69,70,75,73,70,67,70,70,71,69,69,31,31
Kris Foucault,Tampa Bay,28,67,67,70,68,66,67,67,66,65,67,67,27,27
Marcus Hogberg,Tampa Bay,24,70,74,73,74,76,78,81,76,76,NA,NA,27,27
Michael Blunden,Tampa Bay,32,72,69,77,73,72,59,70,69,70,69,69,32,32
Patrik Sieloff,Tampa Bay,24,64,67,68,74,73,69,74,67,67,67,64,28,27
Peter Mueller,Tampa Bay,30,66,70,73,72,62,74,70,72,72,65,70,40,40
Shane Prince,Tampa Bay,26,69,73,69,74,74,73,73,73,72,70,70,28,28
Terrence Amorosa,Tampa Bay,24,63,66,69,72,73,70,70,64,66,66,64,26,26
Thomas Chabot,Tampa Bay,22,68,74,73,75,67,73,75,74,74,73,73,27,27
Thomas Greiss,Tampa Bay,33,83,85,82,80,80,78,84,80,85,NA,NA,45,43
Tommy Vannelli,Tampa Bay,24,63,66,69,73,73,70,69,64,66,66,64,27,27
Zach Boychuk,Tampa Bay,29,66,71,65,73,72,75,71,71,71,65,69,31,31
Alexei Marchenko,Toronto,27,68,68,73,74,72,72,73,70,71,73,68,28,26
Auston Matthews,Toronto,21,70,78,79,82,70,72,78,84,83,70,84,25,30
Blake Comeau,Toronto,32,74,74,74,76,72,67,74,75,73,65,72,44,44
Cam Talbot,Toronto,31,84,87,83,81,81,79,86,84,84,NA,NA,38,38
Chris Kelly,Toronto,38,72,71,71,73,74,69,72,71,71,71,68,68,68
Daniel Winnik,Toronto,33,72,73,75,75,75,76,73,73,72,72,70,50,47
Frankie Corrado,Toronto,25,70,69,71,68,67,70,69,70,69,71,66,30,26
Jake Chelios,Toronto,27,68,67,70,68,68,68,65,68,66,69,66,27,25
Joel Vermin,Toronto,27,66,70,65,69,69,69,68,69,68,67,68,27,25
Josh Jooris,Toronto,28,72,74,70,73,68,72,72,70,71,69,69,31,31
Marcus Kruger,Toronto,28,70,74,69,75,74,76,74,72,72,72,70,38,38
Mark Letestu,Toronto,34,67,75,67,74,70,85,75,73,73,68,71,40,40
Michael Raffl,Toronto,30,70,72,70,75,71,72,73,73,72,71,73,32,31
Nick Schmaltz,Toronto,22,72,75,71,75,70,70,73,76,75,68,74,29,28
Nikita Zaitsev,Toronto,27,73,74,74,76,70,70,74,75,74,74,69,32,29
Patrik Nemeth,Toronto,27,71,69,77,75,70,73,69,71,73,74,63,30,28
Ryan Nugent-Hopkins,Toronto,25,70,77,74,78,71,72,75,78,78,75,75,42,35
Scott Darling,Toronto,30,80,83,83,77,75,75,81,75,82,NA,NA,34,34
Tomas Hertl,Toronto,25,68,74,73,77,70,74,76,77,76,70,75,38,32
Viatcheslav Voynov,Toronto,29,66,73,64,77,72,60,72,75,73,72,70,37,36
Viktor Arvidsson,Toronto,25,70,80,68,78,71,66,80,80,81,70,79,30,28
Yannick Weber,Toronto,30,65,75,70,76,66,75,75,72,73,76,69,37,37
Aaron Dell,Toronto,29,82,84,82,80,79,74,80,82,84,NA,NA,29,29
Andrej Nestrasil,Toronto,27,71,67,76,74,70,72,71,72,71,69,70,28,30
Anthony Duclair,Toronto,23,66,72,72,74,75,75,76,71,72,69,73,36,29
Brandon Pirri,Toronto,27,69,75,68,75,72,76,75,74,74,70,74,32,30
Chad Ruhwedel,Toronto,28,67,69,68,73,72,75,70,72,72,72,68,30,28
Hunter Smith,Toronto,23,70,55,78,69,65,58,55,58,60,57,55,25,25
Jake Walman,Toronto,22,63,72,59,68,65,70,72,63,68,66,55,25,25
Jamie Oleksiak,Toronto,26,74,67,79,73,71,70,71,70,70,73,68,35,31
Jiri Sekac,Toronto,26,67,72,70,72,70,73,71,70,70,68,70,32,32
Josh Leivo,Toronto,25,72,71,74,72,72,70,71,71,72,68,72,30,28
Klas Dahlbeck,Toronto,27,71,67,74,71,69,73,70,71,71,71,68,30,28
Mark Jankowski,Toronto,24,70,75,75,76,75,71,75,72,74,70,73,28,27
Mirco Mueller,Toronto,23,64,70,76,75,65,70,70,67,74,74,62,27,27
Nick Shore,Toronto,26,72,71,73,73,74,73,71,71,72,69,69,29,28
Paul Carey,Toronto,30,71,68,70,70,70,69,69,72,72,69,71,30,27
Sam Bennett,Toronto,22,68,72,74,77,77,74,78,73,72,71,72,31,29
Scott Wedgewood,Toronto,26,77,78,78,76,77,78,77,78,79,NA,NA,29,29
Slater Koekkoek,Toronto,24,71,69,73,72,69,73,70,71,72,68,66,31,27
Tomas Fleischmann,Toronto,34,65,73,69,71,69,73,73,72,72,67,69,54,50
Travis Sanheim,Toronto,22,68,72,74,75,67,65,73,70,71,72,70,25,25
Zach Hyman,Toronto,26,73,72,75,77,72,73,74,74,75,71,72,29,28
Alexander Radulov,Vancouver,32,73,81,75,80,80,60,81,81,81,69,78,40,40
Andy Greene,Vancouver,36,70,73,69,79,80,79,73,72,73,78,67,64,72
Cal Clutterbuck,Vancouver,31,80,73,76,75,75,64,73,72,72,71,70,45,43
Calvin Pickard,Vancouver,26,80,80,81,76,76,82,80,79,80,NA,NA,31,31
Casey Cizikas,Vancouver,27,72,75,72,76,72,73,74,73,73,71,71,38,38
Charlie Coyle,Vancouver,26,73,73,78,77,74,72,74,76,76,70,73,37,35
Chris Tanev,Vancouver,29,66,76,73,80,64,79,76,73,74,80,67,39,37
Drew Stafford,Vancouver,33,69,73,74,74,74,74,73,74,73,69,71,60,55
Jake Muzzin,Vancouver,29,77,70,78,79,74,72,71,79,78,77,72,39,38
James Neal,Vancouver,31,73,74,76,78,66,67,74,75,77,70,78,54,55
Jamie McGinn,Vancouver,30,72,74,73,77,65,73,74,73,74,72,74,40,40
Jason Garrison,Vancouver,34,70,69,76,75,76,73,69,71,70,73,69,44,41
Jason Zucker,Vancouver,27,71,79,69,78,78,69,78,78,78,72,78,35,33
Joe Pavelski,Vancouver,34,72,80,72,82,82,75,81,81,80,74,80,63,65
Michael Matheson,Vancouver,24,74,76,74,77,79,67,77,76,75,74,73,30,28
Mike Green,Vancouver,33,69,78,73,77,65,68,78,78,78,71,75,65,60
Paul Stastny,Vancouver,33,68,77,74,81,68,74,78,79,78,71,75,58,58
Roberto Luongo,Vancouver,39,81,83,83,79,75,82,85,77,85,NA,NA,90,90
Ryan Carter,Vancouver,35,76,73,72,73,71,70,72,70,70,67,69,42,40
Tobias Rieder,Vancouver,26,68,77,68,75,72,71,77,74,74,69,72,34,31
Adam Comrie,Vancouver,28,67,64,68,66,65,65,66,67,68,66,62,28,28
Adam Tambellini,Vancouver,24,65,67,68,73,74,72,70,65,66,63,66,27,27
Anthony Bitetto,Vancouver,28,72,68,72,70,70,65,72,71,70,70,67,31,29
Brandon DeFazio,Vancouver,30,68,67,72,69,68,67,66,66,67,67,66,27,27
Brandon Tanev,Vancouver,27,72,72,74,73,71,70,73,70,70,70,71,29,28
Brett Kulak,Vancouver,25,69,70,73,72,69,70,71,69,70,71,67,30,27
Cole Cassels,Vancouver,23,67,71,70,72,68,61,71,69,69,66,66,25,25
Cole Schneider,Vancouver,28,72,70,75,74,73,69,69,69,68,66,70,30,30
Dane Fox,Vancouver,25,72,66,70,64,63,61,65,64,64,64,67,28,28
Daniel Altshuller,Vancouver,24,70,76,72,75,76,79,82,76,77,NA,NA,29,27
Dominic Turgeon,Vancouver,22,69,69,73,73,68,68,69,69,69,65,67,25,25
J.C. Lipon,Vancouver,25,75,71,73,73,69,52,70,71,70,67,68,28,28
Joel Armia,Vancouver,25,73,72,74,73,74,72,71,71,73,68,70,31,29
Joel Hanley,Vancouver,27,67,67,72,74,73,71,70,67,67,67,64,29,27
John Quenneville,Vancouver,22,69,73,71,73,69,64,73,71,71,65,69,25,25
Justin Dowling,Vancouver,28,68,69,65,66,66,70,70,68,68,67,67,28,28
Mantas Armalis,Vancouver,26,69,75,72,74,76,78,81,75,74,NA,NA,26,26
Martin Marincin,Vancouver,26,69,72,72,74,71,73,72,72,71,73,63,31,29
Nicolas Aube-Kubel,Vancouver,22,68,72,69,73,70,61,72,70,70,68,69,25,25
Petr Straka,Vancouver,26,66,69,69,70,66,70,69,69,69,67,68,30,29
Petteri Lindbohm,Vancouver,25,71,70,72,67,68,69,70,68,68,70,65,32,28
Remi Elie,Vancouver,23,69,70,72,73,68,69,69,69,70,68,68,25,25
Robert Bortuzzo,Vancouver,29,72,66,76,74,72,66,69,74,71,74,60,33,32
Scott Mayfield,Vancouver,26,74,68,74,72,70,61,69,72,71,73,68,33,28
Stanislav Galiev,Vancouver,27,69,74,69,71,68,72,74,71,72,67,70,28,28
Vinnie Hinostroza,Vancouver,24,63,75,67,76,76,78,77,73,72,68,71,29,29
Wade Megan,Vancouver,28,60,68,69,73,73,70,70,65,67,66,68,27,27
Alex Galchenyuk,Washington,24,71,78,74,78,72,74,77,78,78,69,75,35,35
Alex Pietrangelo,Washington,29,74,77,79,84,79,77,77,84,80,80,74,58,62
Andreas Athanasiou,Washington,24,68,84,72,77,74,72,84,74,75,68,75,31,27
Andrei Vasilevskiy,Washington,24,84,91,88,85,80,85,91,82,90,NA,NA,36,36
Andrew Ladd,Washington,33,71,72,76,77,74,67,73,74,74,70,72,64,74
Brooks Orpik,Washington,38,80,70,78,78,67,65,69,69,70,79,58,74,75
Deryk Engelland,Washington,36,79,70,79,76,66,68,70,72,71,78,69,65,65
Dwight King,Washington,29,72,70,77,73,72,77,72,69,69,70,69,36,36
Jason Pominville,Washington,36,67,77,68,78,77,86,76,75,75,70,73,70,70
Joonas Donskoi,Washington,26,72,75,70,77,70,70,72,76,75,74,73,31,31
Keith Yandle,Washington,32,72,80,70,82,90,65,80,86,83,74,72,56,54
Leo Komarov,Washington,32,81,70,76,76,72,71,71,72,72,73,72,51,52
Milan Lucic,Washington,30,84,70,84,79,77,61,70,75,74,73,71,56,56
Nikita Kucherov,Washington,25,70,83,71,83,76,76,83,89,90,70,85,40,40
Petr Mrazek,Washington,26,82,83,82,78,76,80,82,81,81,NA,NA,37,37
Ryan Getzlaf,Washington,33,78,73,83,85,74,68,73,85,83,77,75,74,80
Taylor Hall,Washington,27,72,86,76,82,68,74,86,84,84,69,81,50,51
Trevor Daley,Washington,35,68,76,70,76,70,70,75,72,72,74,71,71,70
Valtteri Filppula,Washington,34,67,76,70,77,74,78,76,77,77,74,73,58,55
Alvaro Montoya,Washington,33,79,83,82,76,69,79,83,82,81,NA,NA,42,42
Andrew Miller,Washington,30,68,66,67,70,70,67,69,69,69,68,69,31,30
Artturi Lehkonen,Washington,23,70,73,70,75,65,75,73,73,74,73,73,27,27
Austin Ortega,Washington,24,66,73,61,72,69,67,73,70,70,65,68,25,25
Christoper Gibson,Washington,26,76,77,78,78,78,79,78,78,79,NA,NA,30,30
Devon Toews,Washington,24,66,67,66,68,67,68,68,69,68,68,66,27,27
Drake Caggiula,Washington,24,66,77,66,76,74,75,77,75,74,66,70,28,28
Garret Ross,Washington,26,68,67,69,67,68,66,66,66,65,66,64,29,29
Greg McKegg,Washington,26,66,72,71,73,70,68,71,70,71,67,70,28,27
Jerome Gauthier-Leduc,Washington,26,68,66,68,66,68,68,65,66,64,65,64,28,28
John Persson,Washington,26,67,66,70,67,66,70,66,67,67,65,66,30,28
Marek Tvrdon,Washington,25,68,66,72,67,66,71,66,67,66,66,66,29,28
Mark MacMillan,Washington,27,63,68,64,69,66,68,68,67,66,66,66,29,29
Markus Hannikainen,Washington,25,72,70,72,72,67,66,71,69,68,68,69,28,27
Markus Nutivaara,Washington,24,68,74,73,77,76,76,75,75,73,77,70,31,27
Matt Stajan,Washington,35,64,72,66,73,70,72,72,71,71,70,70,71,71
Matthew Benning,Washington,24,67,71,72,77,76,72,74,72,72,73,69,29,27
Maxim Kitsyn,Washington,27,66,66,67,65,65,67,66,66,66,66,66,28,28
Maxim Lapierre,Washington,33,74,71,70,71,70,58,71,69,69,69,67,53,53
Nikita Gusev,Washington,26,67,77,67,75,70,70,78,74,74,68,72,30,30
Nikita Tryamkin,Washington,24,68,70,77,76,75,76,74,70,67,70,68,30,27
Oskar Sundqvist,Washington,24,66,69,73,74,73,70,76,72,72,68,70,28,27
Patrick McNally,Washington,27,65,66,67,65,62,70,66,66,67,69,63,28,28
Petter Emanuelsson,Washington,27,69,65,71,69,70,66,65,66,66,66,67,29,29
Ryan Fitzgerald,Washington,24,65,68,69,73,73,72,70,67,66,65,67,27,27
Tyler Kennedy,Washington,32,71,72,63,72,61,71,72,71,71,68,69,47,47
Tyler Motte,Washington,23,66,70,72,74,73,71,76,70,70,68,69,28,27
Adrian Kempe,Winnipeg,22,70,75,71,76,70,64,74,75,74,69,73,25,25
Alec Martinez,Winnipeg,31,72,74,76,78,71,76,74,75,75,76,74,40,40
Alex Gudbranson,Winnipeg,24,68,65,68,67,66,69,64,65,65,66,64,29,29
Alex Wennberg,Winnipeg,24,73,75,73,77,73,74,75,78,76,68,72,30,30
Antoine Vermette,Winnipeg,36,70,75,69,76,78,63,76,74,74,69,72,77,77
Boone Jenner,Winnipeg,25,73,72,75,74,77,70,73,74,75,73,74,31,31
Braydon Coburn,Winnipeg,33,74,72,82,77,75,65,72,73,73,76,66,56,55
Danny Kristo,Winnipeg,28,63,73,60,70,65,71,73,70,70,60,69,25,25
Emerson Etem,Winnipeg,26,68,74,72,74,72,77,74,70,70,68,71,29,29
Gustav Nyquist,Winnipeg,29,69,79,68,78,74,77,79,77,77,70,76,34,34
Jack Johnson,Winnipeg,32,74,77,74,78,80,72,77,74,74,72,71,55,55
Jaroslav Janus,Winnipeg,29,76,76,73,74,72,74,76,68,77,NA,NA,29,29
Jarred Tinordi,Winnipeg,26,70,67,76,72,71,68,70,68,69,69,68,27,27
Jordie Benn,Winnipeg,31,71,73,71,75,70,72,73,73,72,75,66,31,30
Jori Lehtera,Winnipeg,31,69,74,75,75,72,68,73,73,72,69,70,31,31
Kevan Miller,Winnipeg,31,74,70,75,77,71,65,70,72,72,76,67,33,33
Kyle Palmieri,Winnipeg,28,70,78,68,77,70,70,79,77,76,71,78,34,34
Michal Neuvirth,Winnipeg,30,80,82,77,77,73,77,83,75,85,NA,NA,37,37
Nick Bonino,Winnipeg,30,73,75,72,77,71,77,75,74,74,72,73,41,41
Patrice Cormier,Winnipeg,28,75,69,75,72,70,54,69,66,69,70,67,28,28
Patrick Kaleta,Winnipeg,32,80,71,76,72,52,44,71,65,70,69,63,41,41
Phil Oreskovic,Winnipeg,32,73,58,77,66,65,40,58,64,61,63,58,26,26
Ryan Miller,Winnipeg,38,81,82,75,79,72,81,84,81,81,NA,NA,78,78
Sam Reinhart,Winnipeg,23,67,75,71,78,75,76,75,78,79,69,75,29,27
Scott Laughton,Winnipeg,24,72,72,72,76,72,72,72,74,73,71,71,30,26
Scottie Upshall,Winnipeg,35,74,73,69,73,50,63,73,72,71,67,71,55,55
Shane O'Brien,Winnipeg,35,75,64,76,71,69,30,66,68,68,68,57,53,55
Stefan Legein,Winnipeg,30,64,66,62,67,64,62,67,68,68,64,65,28,28
Tobias Enstrom,Winnipeg,34,68,74,67,74,66,76,74,71,71,73,68,55,55
Trevor Van Riemsdyk,Winnipeg,27,70,72,75,76,75,73,72,71,71,75,70,29,29
Ville Leino,Winnipeg,35,64,67,68,68,60,74,69,70,68,65,66,44,44
Andrew MacWilliam,Winnipeg,28,65,66,69,72,73,68,70,64,66,66,63,28,27
Ben Betker,Winnipeg,24,66,66,71,73,70,69,69,63,64,64,63,27,27
Ben Thomson,Winnipeg,26,75,67,75,68,70,60,64,64,66,64,66,25,25
Boyd Gordon,Winnipeg,35,70,71,71,74,74,76,71,70,70,69,69,60,52
Brett Pollock,Winnipeg,22,67,67,73,72,68,67,67,67,68,66,65,25,25
Brett Sutter,Winnipeg,31,77,71,71,72,68,55,71,69,69,67,67,32,32
Eddie Lack,Winnipeg,31,79,80,81,78,76,80,80,74,80,NA,NA,35,33
Eric Cornel,Winnipeg,22,69,69,73,72,67,68,69,69,68,65,62,25,25
Jacob De La Rose,Winnipeg,23,66,71,72,74,74,71,76,70,71,68,69,28,26
Louis-Marc Aubry,Winnipeg,27,63,67,68,73,73,70,70,65,66,64,66,27,27
Sam Perhonen,Winnipeg,25,69,73,70,74,75,78,80,75,75,NA,NA,26,26
Thatcher Demko,Winnipeg,23,77,80,80,78,74,70,80,77,80,NA,NA,25,25
Tyrell Goulbourne,Winnipeg,25,70,66,70,70,68,70,66,66,66,66,66,26,26
